hour_of_day,day,row,col,demand
21,6,3,0,0
21,6,3,1,0
21,6,3,3,7
21,6,3,5,30
21,6,3,6,30
21,6,4,1,0
21,6,4,2,0
21,6,4,3,11
21,6,4,4,7
21,6,4,6,4
21,6,4,7,7
21,6,5,0,0
21,6,5,1,0
21,6,5,3,4
21,6,5,7,4
21,6,6,0,0
21,6,6,1,0
21,6,6,2,0
21,6,6,3,0
21,6,6,4,0
21,6,6,6,4
21,6,7,2,0
21,6,7,4,0
21,6,7,5,11
21,6,7,6,0
21,6,7,7,0
22,6,0,0,0
22,6,0,1,0
22,6,0,2,0
22,6,0,5,0
22,6,0,6,4
22,6,0,7,0
22,6,1,0,0
22,6,1,1,0
22,6,1,4,0
22,6,1,6,4
22,6,2,0,0
22,6,2,1,0
22,6,2,2,0
22,6,2,4,4
22,6,2,5,0
22,6,2,6,0
22,6,2,7,0
22,6,3,0,0
22,6,3,1,0
22,6,3,3,0
22,6,3,4,0
22,6,3,6,0
22,6,3,7,4
22,6,4,1,0
22,6,4,2,0
22,6,4,3,11
22,6,4,4,0
22,6,4,6,0
22,6,5,6,0
22,6,6,0,0
22,6,6,1,0
22,6,6,3,0
22,6,6,4,0
22,6,6,6,0
22,6,6,7,0
22,6,7,3,0
22,6,7,4,0
22,6,7,5,0
23,6,0,4,0
23,6,0,6,0
23,6,1,0,0
23,6,1,1,0
23,6,1,6,11
23,6,2,0,0
23,6,2,2,0
23,6,2,4,4
23,6,2,6,0
23,6,2,7,0
23,6,3,0,0
23,6,3,1,0
23,6,3,4,4
23,6,3,5,0
23,6,3,6,0
23,6,3,7,0
23,6,4,0,0
23,6,4,1,0
23,6,4,3,7
23,6,4,4,0
23,6,4,7,0
23,6,5,0,0
23,6,5,1,0
23,6,5,3,0
23,6,5,4,11
23,6,5,6,0
23,6,5,7,0
23,6,6,0,0
23,6,6,3,0
23,6,6,4,0
23,6,6,5,0
23,6,7,0,0
23,6,7,1,0
23,6,7,3,0
23,6,7,6,0
0,7,0,0,0
0,7,0,2,0
0,7,0,4,0
0,7,0,5,0
0,7,0,6,4
0,7,1,1,0
0,7,1,2,0
0,7,1,3,4
0,7,1,4,0
0,7,2,0,0
0,7,2,1,0
0,7,2,2,0
0,7,2,3,0
0,7,2,5,4
0,7,2,6,4
0,7,3,1,0
0,7,3,2,0
0,7,3,4,7
0,7,3,6,4
0,7,3,7,4
0,7,4,1,0
0,7,4,2,0
0,7,4,3,4
0,7,4,4,7
0,7,4,5,0
0,7,5,0,0
0,7,5,2,0
0,7,5,3,0
0,7,5,4,0
0,7,5,5,0
0,7,5,7,0
0,7,6,1,0
0,7,6,2,0
0,7,6,3,0
0,7,6,4,0
0,7,6,7,0
0,7,7,3,0
0,7,7,5,0
1,7,0,1,0
1,7,0,2,14
1,7,0,3,0
1,7,0,4,7
1,7,0,7,4
1,7,1,1,0
1,7,1,2,0
1,7,1,4,0
1,7,1,6,0
1,7,2,1,0
1,7,2,3,0
1,7,2,5,4
1,7,2,7,4
1,7,3,1,0
1,7,3,2,4
1,7,3,5,11
1,7,3,7,0
1,7,4,0,0
1,7,4,1,4
1,7,4,2,0
1,7,4,3,0
1,7,4,4,4
1,7,4,5,0
1,7,4,7,4
1,7,5,0,0
1,7,5,1,0
1,7,5,2,0
1,7,5,3,7
1,7,5,4,0
1,7,5,6,0
1,7,5,7,0
1,7,6,1,0
1,7,6,3,0
1,7,6,4,0
1,7,6,5,0
1,7,6,6,0
1,7,6,7,4
1,7,7,2,0
1,7,7,3,0
1,7,7,6,0
1,7,7,7,0
2,7,0,0,0
2,7,0,1,7
2,7,0,2,32
2,7,0,3,44
2,7,0,4,7
2,7,0,7,4
2,7,1,0,0
2,7,1,1,0
2,7,1,3,91
2,7,1,4,30
2,7,1,5,55
2,7,1,6,14
2,7,2,0,23
2,7,2,3,11
2,7,2,5,18
2,7,2,6,66
2,7,2,7,14
2,7,3,0,0
2,7,3,2,117
2,7,3,4,23
2,7,3,5,18
2,7,3,6,128
2,7,3,7,32
2,7,4,1,14
2,7,4,2,0
2,7,4,3,0
2,7,4,4,25
2,7,4,5,7
2,7,4,6,30
2,7,4,7,51
2,7,5,0,0
2,7,5,2,0
2,7,5,4,4
2,7,6,2,0
2,7,6,3,0
2,7,7,0,0
2,7,7,1,0
2,7,7,2,0
2,7,7,5,0
2,7,7,6,0
3,7,0,0,7
3,7,0,4,73
3,7,0,5,158
3,7,0,7,169
3,7,1,1,0
3,7,1,3,132
3,7,1,4,55
3,7,1,5,183
3,7,1,6,62
3,7,2,1,4
3,7,2,3,153
3,7,2,5,224
3,7,2,6,297
3,7,2,7,194
3,7,3,0,0
3,7,3,2,37
3,7,3,4,80
3,7,3,5,124
3,7,4,0,0
3,7,4,1,14
3,7,4,2,0
3,7,4,3,37
3,7,4,4,176
3,7,4,6,30
3,7,5,0,0
3,7,5,2,7
3,7,5,3,4
3,7,5,4,14
3,7,5,5,263
3,7,5,7,73
3,7,6,0,0
3,7,6,1,0
3,7,6,2,0
3,7,6,4,142
3,7,6,6,7
3,7,7,3,0
3,7,7,4,7
4,7,0,0,4
4,7,0,1,4
4,7,0,3,44
4,7,0,4,146
4,7,1,0,0
4,7,1,1,0
4,7,1,2,151
4,7,1,3,114
4,7,1,4,146
4,7,1,6,73
4,7,1,7,121
4,7,2,0,0
4,7,2,2,25
4,7,3,1,0
4,7,3,2,23
4,7,3,5,238
4,7,3,6,388
4,7,3,7,69
4,7,4,0,0
4,7,4,1,4
4,7,4,2,0
4,7,4,4,55
4,7,4,5,110
4,7,4,6,77
4,7,4,7,329
4,7,5,2,0
4,7,5,3,7
4,7,5,5,69
4,7,5,6,37
4,7,5,7,153
4,7,6,1,0
4,7,6,2,0
4,7,6,7,23
4,7,7,0,0
4,7,7,1,0
4,7,7,2,0
4,7,7,3,0
4,7,7,4,0
4,7,7,5,7
4,7,7,6,4
4,7,7,7,4
5,7,0,0,4
5,7,0,1,11
5,7,0,3,215
5,7,0,4,51
5,7,0,6,132
5,7,0,7,114
5,7,1,0,7
5,7,1,2,37
5,7,1,3,91
5,7,1,5,242
5,7,2,0,4
5,7,2,1,0
5,7,2,2,30
5,7,2,6,238
5,7,3,0,11
5,7,3,1,0
5,7,3,2,11
5,7,3,4,84
5,7,3,7,142
5,7,4,0,0
5,7,4,3,7
5,7,4,5,59
5,7,5,0,0
5,7,5,1,0
5,7,5,2,0
5,7,5,3,224
5,7,5,5,252
5,7,5,6,37
5,7,5,7,242
5,7,6,1,0
5,7,6,2,0
5,7,6,3,7
5,7,6,5,14
5,7,6,6,4
5,7,6,7,23
5,7,7,0,0
5,7,7,2,0
5,7,7,3,0
5,7,7,4,4
5,7,7,7,0
6,7,0,0,7
6,7,0,1,0
6,7,0,5,197
6,7,0,7,114
6,7,1,1,4
6,7,1,2,362
6,7,1,3,117
6,7,1,4,11
6,7,1,6,124
6,7,2,2,51
6,7,2,3,169
6,7,3,0,0
6,7,3,2,11
6,7,3,4,117
6,7,3,5,139
6,7,3,6,117
6,7,3,7,151
6,7,4,0,0
6,7,4,2,0
6,7,4,3,4
6,7,4,4,32
6,7,4,5,96
6,7,4,7,110
6,7,5,0,0
6,7,5,1,0
6,7,5,5,103
6,7,6,0,0
6,7,6,1,0
6,7,6,2,0
6,7,6,4,4
6,7,6,6,7
6,7,6,7,23
6,7,7,1,0
6,7,7,5,11
7,7,0,1,4
7,7,0,2,153
7,7,0,3,73
7,7,0,4,48
7,7,0,6,69
7,7,1,0,0
7,7,1,1,4
7,7,1,3,48
7,7,1,5,77
7,7,1,6,114
7,7,2,0,0
7,7,2,1,4
7,7,2,3,69
7,7,2,4,114
7,7,2,7,91
7,7,3,1,0
7,7,3,2,7
7,7,3,4,110
7,7,3,5,220
7,7,3,6,187
7,7,4,1,25
7,7,4,5,160
7,7,5,1,0
7,7,5,2,0
7,7,5,6,117
7,7,5,7,14
7,7,6,1,0
7,7,6,2,0
7,7,6,3,11
7,7,6,5,62
7,7,6,6,11
7,7,6,7,18
7,7,7,0,0
7,7,7,2,0
7,7,7,3,398
7,7,7,4,11
7,7,7,5,4
7,7,7,7,66
8,7,0,0,0
8,7,0,1,4
8,7,0,2,30
8,7,0,3,132
8,7,0,5,87
8,7,0,7,80
8,7,1,0,0
8,7,1,4,151
8,7,1,7,91
8,7,2,0,0
8,7,2,1,11
8,7,2,3,84
8,7,2,5,106
8,7,2,7,23
8,7,3,0,0
8,7,3,1,4
8,7,3,2,0
8,7,3,3,41
8,7,3,5,414
8,7,4,0,0
8,7,4,2,0
8,7,4,3,14
8,7,4,4,25
8,7,4,6,263
8,7,4,7,212
8,7,5,0,0
8,7,5,4,18
8,7,5,5,172
8,7,5,7,14
8,7,6,1,4
8,7,6,4,0
8,7,6,6,260
8,7,7,1,0
8,7,7,2,0
8,7,7,3,263
8,7,7,6,4
8,7,7,7,4
9,7,0,0,11
9,7,0,1,4
9,7,0,4,91
9,7,0,5,197
9,7,0,6,425
9,7,1,0,7
9,7,1,4,62
9,7,1,5,153
9,7,1,7,84
9,7,2,1,4
9,7,2,3,114
9,7,2,4,98
9,7,2,5,187
9,7,2,6,377
9,7,3,1,23
9,7,3,4,146
9,7,3,5,567
9,7,4,0,0
9,7,4,1,197
9,7,4,2,4
9,7,4,3,11
9,7,4,4,18
9,7,4,5,245
9,7,4,7,96
9,7,5,2,32
9,7,5,3,25
9,7,5,4,30
9,7,5,5,215
9,7,5,7,18
9,7,6,0,0
9,7,6,1,0
9,7,6,6,44
9,7,6,7,18
9,7,7,0,0
9,7,7,1,0
9,7,7,2,0
9,7,7,3,25
9,7,7,5,4
9,7,7,6,0
10,7,0,1,30
10,7,0,3,59
10,7,0,5,201
10,7,1,1,0
10,7,1,2,69
10,7,1,3,84
10,7,1,4,48
10,7,1,6,432
10,7,1,7,128
10,7,2,0,4
10,7,2,1,4
10,7,2,2,293
10,7,2,3,121
10,7,2,4,66
10,7,3,0,41
10,7,3,1,14
10,7,3,2,30
10,7,3,3,69
10,7,3,4,139
10,7,4,0,0
10,7,4,4,37
10,7,4,5,91
10,7,4,6,453
10,7,4,7,279
10,7,5,4,4
10,7,5,5,190
10,7,5,6,263
10,7,6,0,0
10,7,6,1,0
10,7,6,3,25
10,7,6,4,14
10,7,6,6,55
10,7,7,0,0
10,7,7,1,0
10,7,7,2,0
10,7,7,4,110
10,7,7,5,11
10,7,7,6,0
11,7,0,1,4
11,7,0,2,37
11,7,0,3,84
11,7,0,6,439
11,7,1,0,0
11,7,1,1,14
11,7,1,3,55
11,7,1,4,44
11,7,1,5,535
11,7,1,6,457
11,7,2,1,7
11,7,2,2,55
11,7,2,4,106
11,7,2,5,462
11,7,3,0,7
11,7,3,1,23
11,7,3,2,11
11,7,3,3,41
11,7,3,4,98
11,7,4,1,0
11,7,4,5,234
11,7,4,6,501
11,7,5,4,44
11,7,5,5,169
11,7,5,6,608
11,7,6,2,0
11,7,6,4,77
11,7,6,5,18
11,7,6,6,41
11,7,6,7,11
11,7,7,0,0
11,7,7,1,0
11,7,7,3,0
11,7,7,4,41
11,7,7,5,7
12,7,0,0,4
12,7,0,1,69
12,7,0,3,41
12,7,0,4,69
12,7,0,5,238
12,7,0,6,249
12,7,0,7,249
12,7,1,3,44
12,7,1,7,84
12,7,2,3,59
12,7,2,4,44
12,7,2,5,224
12,7,2,7,30
12,7,3,2,14
12,7,3,5,581
12,7,4,0,0
12,7,4,1,4
12,7,4,3,14
12,7,4,4,37
12,7,5,1,0
12,7,5,2,0
12,7,5,4,37
12,7,5,6,132
12,7,6,3,11
12,7,6,4,0
12,7,6,6,4
12,7,6,7,0
12,7,7,2,0
12,7,7,5,7
13,7,0,1,51
13,7,0,3,139
13,7,0,4,124
13,7,0,7,841
13,7,1,0,4
13,7,1,1,0
13,7,1,2,51
13,7,1,3,73
13,7,1,4,55
13,7,1,5,727
13,7,1,6,1708
13,7,1,7,402
13,7,2,0,7
13,7,2,1,7
13,7,2,4,51
13,7,2,7,343
13,7,3,1,4
13,7,3,2,4
13,7,3,3,190
13,7,3,4,106
13,7,3,5,1434
13,7,3,6,2170
13,7,4,0,0
13,7,4,5,307
13,7,4,7,117
13,7,5,0,0
13,7,5,2,11
13,7,5,4,142
13,7,5,5,44
13,7,5,6,402
13,7,5,7,117
13,7,6,0,0
13,7,6,1,0
13,7,6,2,4
13,7,6,3,11
13,7,6,4,4
13,7,6,5,25
13,7,6,6,14
13,7,7,1,0
13,7,7,2,0
13,7,7,5,11
13,7,7,7,18
14,7,0,2,73
14,7,0,6,2213
14,7,0,7,791
14,7,1,3,132
14,7,1,5,922
14,7,1,6,1470
14,7,2,2,23
14,7,2,4,172
14,7,2,5,599
14,7,3,1,7
14,7,3,2,41
14,7,3,3,146
14,7,3,5,2232
14,7,3,6,2026
14,7,4,0,0
14,7,4,2,0
14,7,4,6,1434
14,7,5,0,0
14,7,5,1,4
14,7,5,2,11
14,7,5,3,11
14,7,5,7,256
14,7,6,0,0
14,7,6,1,0
14,7,6,2,0
14,7,6,3,18
14,7,6,4,14
14,7,6,5,23
14,7,7,2,0
14,7,7,3,4
14,7,7,4,4
15,7,0,0,32
15,7,0,1,44
15,7,0,4,464
15,7,0,6,2213
15,7,0,7,761
15,7,1,0,4
15,7,1,2,556
15,7,1,3,183
15,7,1,5,380
15,7,1,6,1269
15,7,1,7,398
15,7,2,0,0
15,7,2,3,139
15,7,2,4,59
15,7,2,5,1105
15,7,2,6,1477
15,7,2,7,227
15,7,3,0,0
15,7,3,4,124
15,7,3,5,1683
15,7,3,6,732
15,7,4,2,0
15,7,4,6,1029
15,7,4,7,128
15,7,5,1,14
15,7,5,2,4
15,7,5,3,11
15,7,5,6,106
15,7,6,2,0
15,7,6,3,32
15,7,6,4,7
15,7,6,6,32
15,7,6,7,0
15,7,7,1,0
15,7,7,3,0
15,7,7,5,44
15,7,7,7,14
16,7,0,0,0
16,7,0,3,87
16,7,0,4,322
16,7,0,5,1175
16,7,0,6,2154
16,7,1,0,0
16,7,1,2,23
16,7,1,4,18
16,7,1,5,535
16,7,1,6,853
16,7,1,7,933
16,7,2,2,7
16,7,2,4,128
16,7,2,6,1376
16,7,3,1,4
16,7,3,2,4
16,7,3,5,1079
16,7,3,6,1130
16,7,3,7,234
16,7,4,1,14
16,7,4,2,0
16,7,4,4,80
16,7,4,5,480
16,7,4,7,80
16,7,5,6,128
16,7,6,0,0
16,7,6,1,0
16,7,6,6,32
16,7,6,7,103
16,7,7,0,0
16,7,7,1,0
16,7,7,2,0
16,7,7,4,7
16,7,7,5,4
16,7,7,6,0
17,7,0,1,0
17,7,0,7,208
17,7,1,0,0
17,7,1,1,0
17,7,1,3,62
17,7,1,6,414
17,7,2,0,0
17,7,2,1,30
17,7,2,2,30
17,7,2,3,80
17,7,2,5,490
17,7,2,6,757
17,7,2,7,146
17,7,3,2,25
17,7,3,3,62
17,7,3,7,142
17,7,4,0,0
17,7,4,2,0
17,7,4,3,18
17,7,4,5,190
17,7,4,6,307
17,7,5,3,7
17,7,5,4,7
17,7,5,6,98
17,7,5,7,4
17,7,6,0,0
17,7,6,1,0
17,7,6,2,0
17,7,6,4,14
17,7,7,0,0
17,7,7,1,0
17,7,7,2,0
17,7,7,3,0
17,7,7,4,11
17,7,7,6,4
17,7,7,7,23
18,7,0,0,19
18,7,0,1,7
18,7,0,3,43
18,7,0,4,69
18,7,0,6,207
18,7,1,1,4
18,7,1,4,0
18,7,1,5,103
18,7,1,7,53
18,7,2,0,0
18,7,2,2,19
18,7,2,3,53
18,7,2,4,38
18,7,2,5,77
18,7,2,6,139
18,7,2,7,31
18,7,3,2,19
18,7,3,4,50
18,7,3,5,235
18,7,3,6,177
18,7,3,7,15
18,7,4,0,0
18,7,4,5,38
18,7,4,6,24
18,7,4,7,19
18,7,5,0,0
18,7,5,1,7
18,7,5,2,4
18,7,5,3,7
18,7,5,4,27
18,7,6,0,0
18,7,6,1,0
18,7,6,3,0
18,7,6,4,7
18,7,6,6,7
18,7,6,7,4
18,7,7,0,0
18,7,7,1,0
18,7,7,3,0
18,7,7,4,12
18,7,7,6,0
18,7,7,7,4
19,7,0,0,0
19,7,0,5,19
19,7,1,0,0
19,7,1,2,15
19,7,1,4,7
19,7,1,6,19
19,7,2,0,0
19,7,2,2,15
19,7,2,5,34
19,7,3,1,4
19,7,3,2,0
19,7,3,4,53
19,7,3,5,62
19,7,3,6,62
19,7,3,7,12
19,7,4,0,0
19,7,4,2,4
19,7,4,3,46
19,7,4,4,53
19,7,4,5,46
19,7,4,6,7
19,7,4,7,15
19,7,5,2,0
19,7,5,3,7
19,7,5,4,7
19,7,5,7,15
19,7,6,1,0
19,7,6,2,4
19,7,6,4,4
19,7,6,5,31
19,7,6,6,4
19,7,6,7,0
19,7,7,0,0
19,7,7,1,0
19,7,7,2,19
19,7,7,4,0
19,7,7,5,4
19,7,7,6,15
19,7,7,7,0
20,7,0,5,0
20,7,0,6,0
20,7,0,7,0
20,7,1,3,0
20,7,1,4,0
20,7,1,5,0
20,7,1,6,0
20,7,2,0,0
20,7,2,2,0
20,7,2,3,0
20,7,2,4,4
20,7,3,0,0
20,7,3,1,0
20,7,4,0,0
20,7,4,1,0
20,7,4,3,0
20,7,4,6,0
20,7,5,1,0
20,7,5,5,0
20,7,5,7,0
20,7,6,2,0
20,7,6,4,0
20,7,6,5,0
20,7,6,6,0
20,7,7,1,0
20,7,7,2,0
20,7,7,3,0
20,7,7,4,0
20,7,7,5,0
20,7,7,6,0
21,7,0,0,0
21,7,0,1,0
21,7,0,2,0
21,7,0,4,0
21,7,0,5,0
21,7,0,6,0
21,7,1,1,0
21,7,1,2,0
21,7,1,3,0
21,7,1,4,0
21,7,1,5,0
21,7,1,7,0
21,7,2,1,0
21,7,2,3,0
21,7,2,5,0
21,7,2,6,0
21,7,2,7,0
21,7,3,0,0
21,7,3,1,0
21,7,3,2,0
21,7,3,3,0
21,7,3,4,0
21,7,3,5,0
21,7,3,7,0
21,7,4,2,0
21,7,4,3,0
21,7,4,5,0
21,7,5,0,0
21,7,5,6,0
21,7,6,0,0
21,7,6,1,0
21,7,6,3,4
21,7,6,6,0
21,7,7,0,0
21,7,7,1,0
21,7,7,2,0
21,7,7,3,0
21,7,7,4,0
21,7,7,5,0
21,7,7,6,0
21,7,7,7,0
22,7,0,6,12
22,7,0,7,24
22,7,1,0,0
22,7,1,2,7
22,7,1,3,43
22,7,1,6,12
22,7,1,7,24
22,7,2,0,0
22,7,2,1,0
22,7,2,2,7
22,7,2,5,7
22,7,2,7,24
22,7,3,2,4
22,7,3,4,24
22,7,3,5,34
22,7,3,6,12
22,7,4,0,0
22,7,4,1,0
22,7,4,2,0
22,7,4,5,89
22,7,4,6,4
22,7,5,1,0
22,7,5,3,0
22,7,5,5,4
22,7,5,6,0
22,7,6,1,0
22,7,6,5,7
22,7,6,6,4
22,7,7,0,0
22,7,7,1,0
22,7,7,2,0
22,7,7,3,0
22,7,7,4,4
22,7,7,5,0
22,7,7,7,4
23,7,0,3,0
23,7,0,5,4
23,7,0,7,0
23,7,1,0,0
23,7,1,1,4
23,7,1,3,4
23,7,1,4,0
23,7,1,7,7
23,7,2,2,4
23,7,2,4,19
23,7,2,5,27
23,7,2,7,12
23,7,3,0,0
23,7,3,2,15
23,7,3,4,7
23,7,3,5,15
23,7,3,7,19
23,7,4,7,12
23,7,5,4,4
23,7,5,5,15
23,7,5,6,0
23,7,6,0,0
23,7,6,4,0
23,7,6,5,0
23,7,6,6,0
23,7,6,7,0
23,7,7,0,0
23,7,7,2,0
23,7,7,3,0
23,7,7,5,4
23,7,7,7,4
0,8,0,1,0
0,8,0,2,0
0,8,0,4,7
0,8,0,5,4
0,8,0,6,0
0,8,1,0,0
0,8,1,1,7
0,8,1,2,0
0,8,1,3,0
0,8,1,6,0
0,8,1,7,7
0,8,2,2,0
0,8,2,6,7
0,8,3,0,0
0,8,3,2,0
0,8,3,4,0
0,8,3,5,4
0,8,3,7,0
0,8,4,0,0
0,8,4,1,0
0,8,4,3,7
0,8,4,4,7
0,8,5,1,0
0,8,5,2,0
0,8,5,3,0
0,8,6,0,0
0,8,6,2,7
0,8,6,3,0
0,8,6,5,0
0,8,6,7,4
0,8,7,0,0
0,8,7,1,0
0,8,7,2,0
0,8,7,3,0
0,8,7,6,12
0,8,7,7,0
1,8,0,1,0
1,8,0,2,0
1,8,0,3,0
1,8,0,6,0
1,8,0,7,24
1,8,1,1,0
1,8,1,4,0
1,8,1,5,0
1,8,1,6,0
1,8,1,7,15
1,8,2,1,0
1,8,2,2,0
1,8,2,4,4
1,8,2,5,12
1,8,2,7,7
1,8,3,0,0
1,8,3,4,12
1,8,3,5,0
1,8,4,0,0
1,8,4,1,0
1,8,4,3,4
1,8,4,4,0
1,8,4,5,15
1,8,5,0,0
1,8,5,1,0
1,8,5,2,0
1,8,5,4,0
1,8,6,0,0
1,8,6,1,0
1,8,6,2,0
1,8,6,3,0
1,8,6,6,0
1,8,6,7,0
1,8,7,0,0
1,8,7,1,0
1,8,7,2,0
1,8,7,4,0
1,8,7,6,0
1,8,7,7,0
2,8,0,0,0
2,8,0,4,0
2,8,0,6,0
2,8,0,7,0
2,8,1,2,0
2,8,1,5,12
2,8,1,6,0
2,8,2,0,0
2,8,2,1,0
2,8,2,3,0
2,8,2,4,0
2,8,2,6,0
2,8,2,7,7
2,8,3,0,0
2,8,3,1,0
2,8,3,2,0
2,8,3,3,84
2,8,3,4,0
2,8,3,6,19
2,8,3,7,4
2,8,4,0,0
2,8,4,2,0
2,8,4,3,0
2,8,4,4,7
2,8,4,6,0
2,8,5,0,0
2,8,5,3,0
2,8,5,4,0
2,8,5,5,0
2,8,5,7,0
2,8,6,1,0
2,8,6,3,0
2,8,6,5,0
2,8,6,6,0
2,8,7,0,0
2,8,7,1,0
2,8,7,2,0
2,8,7,3,0
2,8,7,4,0
2,8,7,6,0
2,8,7,7,0
3,8,0,0,0
3,8,0,1,0
3,8,0,6,0
3,8,1,0,0
3,8,1,1,0
3,8,1,7,0
3,8,2,0,12
3,8,2,1,0
3,8,2,2,4
3,8,2,6,12
3,8,2,7,0
3,8,3,1,0
3,8,3,2,0
3,8,3,3,24
3,8,3,4,4
3,8,3,5,4
3,8,3,7,4
3,8,4,0,0
3,8,4,1,0
3,8,4,2,0
3,8,4,4,4
3,8,4,6,4
3,8,4,7,12
3,8,5,0,0
3,8,5,4,0
3,8,5,5,0
3,8,6,0,0
3,8,6,1,0
3,8,6,4,0
3,8,6,7,0
3,8,7,0,0
3,8,7,1,0
3,8,7,2,0
3,8,7,5,0
3,8,7,6,15
4,8,0,0,0
4,8,0,1,0
4,8,0,2,0
4,8,0,4,0
4,8,0,5,4
4,8,0,6,12
4,8,0,7,7
4,8,1,0,0
4,8,1,2,0
4,8,1,6,15
4,8,1,7,0
4,8,2,3,4
4,8,2,5,7
4,8,2,6,0
4,8,2,7,0
4,8,3,0,0
4,8,3,1,0
4,8,3,2,4
4,8,3,5,15
4,8,3,6,31
4,8,3,7,0
4,8,4,0,0
4,8,4,2,0
4,8,4,5,0
4,8,4,7,0
4,8,5,1,0
4,8,5,3,7
4,8,5,7,4
4,8,6,0,0
4,8,6,1,0
4,8,6,2,12
4,8,6,3,0
4,8,6,4,120
4,8,6,6,0
4,8,7,0,0
4,8,7,1,0
4,8,7,2,0
4,8,7,3,0
4,8,7,5,0
4,8,7,6,0
5,8,0,2,7
5,8,0,3,4
5,8,0,4,4
5,8,0,5,19
5,8,0,6,0
5,8,1,0,0
5,8,1,1,0
5,8,1,2,12
5,8,1,6,12
5,8,1,7,0
5,8,2,1,4
5,8,2,2,4
5,8,2,3,0
5,8,2,4,0
5,8,2,5,15
5,8,2,7,0
5,8,3,0,0
5,8,3,1,7
5,8,3,3,4
5,8,3,6,27
5,8,3,7,0
5,8,4,0,0
5,8,4,1,0
5,8,4,3,7
5,8,4,5,34
5,8,4,7,4
5,8,5,0,0
5,8,5,2,0
5,8,5,3,0
5,8,5,4,0
5,8,5,5,7
5,8,5,7,15
5,8,6,0,0
5,8,6,1,0
5,8,6,2,7
5,8,6,4,0
5,8,6,5,0
5,8,6,7,0
5,8,7,1,0
5,8,7,2,0
5,8,7,3,0
5,8,7,4,0
5,8,7,5,0
5,8,7,7,0
6,8,0,0,0
6,8,0,1,0
6,8,0,3,12
6,8,0,4,7
6,8,0,5,19
6,8,0,6,7
6,8,0,7,15
6,8,1,0,0
6,8,1,2,0
6,8,1,5,12
6,8,1,6,12
6,8,1,7,7
6,8,2,0,0
6,8,2,1,0
6,8,2,5,31
6,8,3,0,0
6,8,3,2,4
6,8,3,3,12
6,8,3,6,24
6,8,4,1,4
6,8,4,2,0
6,8,4,4,4
6,8,4,6,4
6,8,4,7,4
6,8,5,0,0
6,8,5,3,4
6,8,5,4,4
6,8,5,7,7
6,8,6,1,0
6,8,6,3,0
6,8,6,5,7
6,8,7,0,0
6,8,7,1,0
6,8,7,2,0
6,8,7,3,0
7,8,0,0,0
7,8,0,1,0
7,8,0,2,15
7,8,0,5,12
7,8,0,6,19
7,8,1,0,0
7,8,1,2,4
7,8,1,3,34
7,8,1,7,24
7,8,2,1,0
7,8,2,3,15
7,8,2,4,4
7,8,2,6,4
7,8,2,7,24
7,8,3,0,0
7,8,3,2,4
7,8,3,4,7
7,8,4,0,0
7,8,4,1,0
7,8,4,2,0
7,8,4,5,19
7,8,4,7,4
7,8,5,1,0
7,8,5,2,0
7,8,5,5,24
7,8,5,6,4
7,8,6,0,0
7,8,6,1,0
7,8,6,2,0
7,8,6,3,0
7,8,6,6,12
7,8,7,1,0
7,8,7,3,4
7,8,7,4,12
7,8,7,7,4
8,8,0,1,4
8,8,0,3,27
8,8,0,4,15
8,8,0,5,31
8,8,0,7,12
8,8,1,0,0
8,8,1,1,0
8,8,1,2,12
8,8,1,3,7
8,8,1,7,15
8,8,2,0,0
8,8,2,1,0
8,8,2,6,27
8,8,2,7,24
8,8,3,0,0
8,8,3,3,19
8,8,3,5,31
8,8,3,6,19
8,8,3,7,31
8,8,4,3,38
8,8,4,5,46
8,8,4,6,15
8,8,4,7,31
8,8,5,0,0
8,8,5,1,0
8,8,5,3,4
8,8,5,6,7
8,8,6,0,0
8,8,6,3,4
8,8,6,6,4
8,8,6,7,4
8,8,7,0,0
8,8,7,1,0
8,8,7,3,7
8,8,7,6,4
8,8,7,7,0
9,8,0,0,7
9,8,0,2,7
9,8,0,3,38
9,8,0,4,15
9,8,0,5,27
9,8,0,6,24
9,8,1,0,0
9,8,1,2,15
9,8,1,6,15
9,8,2,0,0
9,8,2,3,15
9,8,2,4,15
9,8,2,5,43
9,8,2,6,34
9,8,2,7,46
9,8,3,0,0
9,8,3,1,15
9,8,3,2,4
9,8,3,3,24
9,8,3,4,19
9,8,3,5,31
9,8,3,7,38
9,8,4,1,7
9,8,4,2,0
9,8,4,3,7
9,8,4,4,12
9,8,4,6,15
9,8,5,2,7
9,8,5,3,0
9,8,5,4,15
9,8,5,5,27
9,8,5,6,7
9,8,6,1,0
9,8,6,4,4
9,8,6,5,4
9,8,6,7,4
9,8,7,0,0
9,8,7,1,0
9,8,7,2,0
9,8,7,3,0
9,8,7,4,0
9,8,7,5,15
9,8,7,6,7
9,8,7,7,0
10,8,0,0,0
10,8,0,4,15
10,8,0,6,24
10,8,0,7,7
10,8,1,0,0
10,8,1,2,7
10,8,1,3,15
10,8,1,4,7
10,8,1,5,19
10,8,1,7,19
10,8,2,0,0
10,8,2,1,0
10,8,2,2,24
10,8,2,6,24
10,8,2,7,34
10,8,3,0,7
10,8,3,1,0
10,8,3,4,27
10,8,3,5,31
10,8,4,2,0
10,8,4,3,31
10,8,5,1,0
10,8,5,5,15
10,8,5,6,7
10,8,6,1,0
10,8,6,2,19
