time,row,col,demand
285,0,2,9
84,1,0,0
510,7,6,0
569,2,2,184
545,2,3,111
523,4,7,152
11,6,3,3
684,4,1,0
332,5,4,6
528,0,2,55
101,2,5,6
240,6,7,5
688,7,1,0
408,6,6,19
690,6,6,0
60,5,4,15
533,5,2,0
158,4,3,14
243,1,3,44
236,2,2,21
321,7,4,0
633,6,0,0
62,6,6,6
610,2,7,0
672,3,7,161
507,7,7,9
224,6,6,0
589,5,4,54
387,4,3,53
646,6,7,30
144,0,7,23
187,4,6,19
127,5,2,4
515,7,3,0
447,2,1,0
62,6,7,51
239,6,5,13
127,6,2,0
595,2,3,115
210,6,1,0
399,7,5,7
218,2,7,26
510,7,3,0
684,2,4,21
432,3,7,124
422,3,4,94
566,1,4,94
47,2,1,3
564,4,1,26
305,1,2,30
347,0,2,6
388,7,5,0
146,5,2,4
505,0,6,342
237,3,0,0
336,0,0,6
550,4,5,295
40,6,2,9
300,6,3,0
16,3,5,213
372,4,5,17
293,0,0,6
642,7,0,0
406,4,7,30
318,7,4,0
294,4,4,15
113,3,7,60
235,4,1,8
7,4,7,0
625,6,3,11
332,0,4,109
415,6,5,0
340,7,1,0
671,3,5,1051
241,3,6,31
482,3,3,50
693,2,3,375
423,5,5,70
548,4,6,184
126,1,5,7
503,6,7,8
292,5,7,19
476,5,5,56
142,0,5,213
398,5,3,11
298,5,4,6
89,4,5,73
241,2,2,36
336,5,0,0
470,7,0,0
262,4,6,164
256,6,0,0
132,4,5,94
595,1,7,78
134,0,2,143
158,2,1,11
653,6,0,0
72,6,0,0
680,2,2,0
57,0,0,3
423,6,7,7
180,4,6,4
564,0,1,0
93,4,4,53
25,7,5,3
122,2,6,11
143,2,7,28
158,5,7,14
73,2,1,0
540,1,6,15
632,2,4,0
408,1,5,368
41,3,7,23
283,1,4,18
640,4,7,60
354,0,0,10
351,3,1,0
372,5,6,0
429,5,6,270
624,7,5,11
660,2,3,141
116,1,6,56
608,0,5,11
315,1,3,20
318,5,1,0
290,3,7,0
286,3,2,18
484,3,1,0
169,6,4,4
160,4,6,453
337,1,5,81
509,5,0,0
635,4,5,11
657,0,7,20
688,1,3,119
703,1,4,225
147,0,4,0
397,6,4,18
279,3,0,0
163,7,5,11
128,5,4,7
308,6,6,0
197,0,5,12
68,0,4,235
182,4,6,15
704,5,0,0
472,6,1,0
258,4,4,50
400,4,3,112
644,1,2,97
650,0,6,114
343,7,7,0
625,0,7,134
369,3,5,28
374,7,6,22
678,3,5,66
182,0,2,43
204,1,4,40
91,6,6,6
525,4,2,0
427,0,7,101
725,6,5,213
71,5,3,12
460,5,3,13
489,5,4,14
22,6,0,0
606,4,7,46
62,0,1,3
414,0,3,12
467,0,7,0
159,6,1,0
528,1,2,31
726,5,7,458
605,2,7,92
661,3,6,165
243,6,5,14
665,2,1,0
275,4,4,9
209,0,3,36
479,2,6,870
526,3,7,190
219,4,6,29
348,0,2,17
544,4,6,129
503,3,5,819
207,3,7,33
274,4,3,56
703,4,3,203
472,4,5,48
421,5,2,7
211,4,7,137
407,1,3,160
398,1,7,167
441,1,3,0
549,5,1,0
107,1,6,13
562,3,1,0
610,5,4,18
200,3,0,0
730,4,1,36
467,6,1,0
699,6,3,22
683,6,3,0
273,2,7,5
477,7,5,0
10,0,3,642
212,4,1,12
60,5,3,15
718,4,1,43
595,4,7,54
408,4,7,243
227,0,6,0
213,7,7,12
644,5,3,19
467,0,0,0
575,6,3,0
668,4,7,71
139,4,7,70
636,3,2,0
420,3,7,19
482,1,4,45
558,1,6,0
648,3,0,0
375,2,6,92
537,0,4,0
225,5,7,5
121,3,4,52
627,3,5,127
668,0,3,122
189,2,7,24
139,3,1,4
93,2,5,117
168,7,2,0
255,2,1,0
575,4,5,697
122,4,0,0
346,3,7,0
188,2,2,19
208,4,4,40
653,4,5,102
225,0,7,5
364,3,7,68
663,0,7,866
144,2,3,37
644,6,5,78
651,5,3,20
238,4,1,8
127,2,7,0
271,5,2,0
528,6,1,0
399,5,1,7
509,7,6,15
180,4,1,4
510,3,7,9
539,7,2,0
365,7,3,0
219,0,7,16
281,0,2,56
529,4,7,25
407,3,4,119
518,1,5,228
534,6,6,0
423,4,3,19
551,1,1,0
46,5,4,18
674,2,7,173
144,3,4,37
286,2,6,29
467,7,6,0
252,2,7,0
594,1,6,186
709,7,0,0
465,5,6,0
54,5,1,0
565,5,4,16
340,1,2,64
210,5,5,81
649,2,3,141
463,7,0,0
100,0,5,0
565,7,3,0
171,1,1,0
212,4,4,28
366,4,0,0
81,7,1,0
611,1,2,0
426,1,7,82
112,2,4,29
507,1,0,0
20,4,3,46
332,0,3,51
95,0,6,35
150,6,7,0
83,6,4,0
219,0,1,5
23,7,7,5
519,0,4,161
304,5,3,15
232,4,4,13
424,0,2,106
446,5,2,8
502,5,4,45
241,6,4,0
79,7,6,0
650,7,1,0
614,3,5,75
586,1,0,0
173,7,7,4
134,5,2,0
250,7,2,0
437,2,4,78
203,4,7,40
479,6,3,8
453,1,5,45
635,4,3,0
720,2,7,95
21,4,5,77
132,2,4,83
430,4,2,0
652,0,2,51
300,6,1,0
302,7,0,0
86,3,4,91
671,6,2,20
707,3,0,0
514,0,3,0
19,5,6,374
522,1,4,190
323,2,1,0
251,6,6,0
210,0,2,20
504,5,2,9
615,1,4,28
372,7,2,0
624,6,3,0
368,1,4,0
563,4,4,16
45,1,2,34
673,7,6,41
692,4,2,0
62,5,0,0
681,4,0,0
402,2,2,48
577,2,0,27
328,1,0,6
403,0,6,186
254,1,6,36
711,1,1,0
239,2,3,29
693,2,5,235
534,2,3,31
418,1,0,0
495,5,6,8
366,0,0,0
482,1,1,0
264,6,3,5
445,6,5,13
443,2,4,0
516,2,6,38
718,5,6,43
222,4,7,5
363,0,1,28
446,5,6,8
433,2,4,184
569,2,5,100
700,3,4,303
46,1,1,3
536,2,3,0
453,4,4,25
230,4,7,13
731,2,7,154
708,1,6,43
517,6,1,0
711,7,4,0
637,7,4,0
702,1,6,1854
237,1,1,5
356,7,3,0
491,0,7,0
561,7,0,0
264,3,6,65
251,0,7,0
465,6,3,0
640,6,0,0
201,4,1,0
709,3,0,0
502,1,3,153
143,5,1,0
575,1,4,152
346,5,6,0
181,7,4,12
91,2,4,53
57,5,7,24
664,6,5,31
423,4,7,125
100,7,2,0
557,0,4,10
522,1,0,9
320,0,2,0
71,3,4,12
118,7,3,6
638,0,2,30
408,4,5,212
409,0,1,19
591,7,0,0
483,1,4,14
3,4,5,0
486,5,2,0
362,1,6,227
723,7,4,14
510,6,7,15
58,5,2,3
650,7,5,0
207,0,1,0
135,5,2,13
433,3,0,0
320,3,5,20
14,0,2,24
209,3,6,166
6,7,7,0
278,1,2,18
659,4,6,31
127,1,3,0
168,3,2,19
83,3,1,22
718,1,5,372
517,7,1,0
445,6,0,0
290,2,6,0
56,3,6,30
1,3,1,0
167,6,0,0
499,4,1,8
493,7,7,0
315,7,7,0
663,7,6,63
55,5,4,0
113,1,1,0
715,5,4,69
220,2,4,5
432,7,1,0
370,2,5,28
459,5,1,13
133,2,5,115
361,3,6,135
378,6,7,11
593,6,1,0
101,4,5,0
141,7,5,7
261,1,1,5
231,0,5,21
610,1,3,11
94,2,5,98
408,0,3,43
6,3,4,0
79,4,0,0
286,5,7,18
279,7,3,0
421,3,3,51
161,3,1,23
158,0,3,132
359,0,7,195
560,5,4,0
277,2,2,5
359,0,3,129
463,5,4,0
101,0,0,4
340,4,3,108
448,0,2,8
413,1,2,70
617,5,6,36
3,5,0,0
167,7,6,4
595,7,2,0
117,5,3,4
251,2,7,17
148,4,6,0
551,7,6,9
612,1,1,0
130,1,2,74
285,4,4,56
22,0,5,126
400,7,7,0
468,6,2,0
55,5,3,0
40,4,4,68
501,0,2,117
395,3,6,7
131,5,2,0
691,5,2,0
230,3,5,16
120,0,2,21
257,4,6,111
382,0,0,0
576,5,3,17
690,3,1,0
129,2,1,0
397,0,2,78
483,4,5,131
516,2,7,23
142,6,7,17
483,1,3,123
421,5,5,70
177,0,6,0
458,6,7,42
355,0,0,6
87,0,6,879
701,0,5,990
388,0,7,37
248,7,3,0
396,6,6,0
81,0,0,12
73,2,4,16
566,6,2,0
605,5,0,0
274,2,4,5
692,0,2,0
177,1,0,0
33,4,4,298
189,5,2,4
142,4,5,129
16,7,0,0
338,0,1,6
575,7,7,0
656,4,3,20
487,2,7,0
150,0,5,0
520,4,6,91
499,6,1,45
61,0,3,171
630,4,0,0
461,7,5,13
330,5,4,16
656,3,7,0
305,0,0,6
74,4,3,12
245,3,5,14
695,1,5,202
517,3,4,237
706,5,3,0
252,7,2,0
433,7,6,40
173,7,5,4
611,1,1,0
197,6,3,0
215,0,7,73
362,4,5,103
134,0,0,21
704,5,3,35
478,3,4,61
536,4,4,0
628,2,0,0
96,0,1,6
108,4,5,43
389,5,7,18
373,5,0,0
627,2,0,0
383,5,6,557
231,3,3,8
555,3,0,0
535,5,6,0
641,0,6,60
124,7,7,0
151,6,7,4
479,2,5,387
272,1,5,0
434,2,3,144
599,1,4,44
40,0,3,89
242,3,5,50
71,7,7,0
491,6,3,0
391,6,1,0
63,7,2,3
372,6,1,0
177,1,4,0
99,3,4,17
544,6,2,0
135,5,7,39
461,5,7,27
128,2,5,28
719,5,5,112
378,2,4,92
340,4,0,0
269,2,6,18
390,7,2,0
438,5,6,0
365,6,0,0
10,2,0,0
115,4,4,33
251,7,2,0
539,4,1,9
175,1,1,0
176,0,6,0
644,6,6,11
480,6,7,72
570,2,7,58
391,6,6,0
270,0,1,0
333,7,1,0
458,5,7,69
615,0,0,11
537,4,5,0
712,7,4,0
326,6,5,51
643,2,6,86
681,5,3,0
306,1,1,0
355,2,6,125
80,5,2,0
264,7,0,0
373,5,1,7
589,4,5,78
4,3,3,11
576,3,3,105
633,1,4,11
562,2,7,0
711,4,3,0
217,2,4,34
482,1,5,86
489,2,6,8
220,0,0,8
343,7,3,0
624,3,7,164
146,3,1,0
486,3,5,28
18,2,5,434
258,6,2,0
232,2,4,29
220,5,6,5
11,1,5,483
276,2,0,0
365,0,5,39
333,7,0,0
510,1,3,76
725,7,0,0
490,4,0,0
548,7,5,25
105,1,3,20
326,7,6,32
342,1,4,6
698,1,1,0
290,1,0,0
82,5,1,0
684,1,3,86
96,5,1,0
244,2,3,14
40,5,0,0
728,2,6,3208
24,5,7,6
159,2,3,114
664,6,6,20
249,4,4,0
389,0,3,41
24,7,2,0
179,0,0,0
515,2,7,0
506,3,0,9
52,5,0,0
176,0,7,0
114,5,0,0
359,3,3,60
464,2,7,0
257,4,2,5
311,3,4,92
146,5,5,18
470,5,3,13
671,0,5,988
228,6,4,0
79,7,4,0
373,1,7,181
393,2,3,7
131,1,0,0
532,6,0,0
717,7,2,0
22,3,7,22
727,2,3,1284
170,0,5,0
580,7,5,17
179,6,7,0
337,1,3,81
95,3,5,67
322,1,3,0
103,1,6,17
494,3,1,36
346,6,7,0
553,5,6,52
368,3,0,0
681,2,2,0
192,3,0,0
726,1,2,250
624,1,6,67
411,6,2,7
371,5,2,0
350,6,1,0
323,4,7,0
617,2,5,139
35,7,4,0
105,7,7,33
444,3,5,8
134,1,1,4
169,0,4,15
681,3,7,0
89,2,7,26
320,1,0,0
313,4,3,87
341,2,3,27
225,2,0,0
661,2,0,0
634,5,0,0
646,2,3,157
82,7,3,0
706,4,1,22
442,0,0,0
701,2,5,1370
569,3,0,10
614,5,7,11
578,2,7,88
101,1,7,4
94,3,1,12
169,2,2,15
720,2,4,272
608,1,7,0
122,3,1,4
515,6,6,0
366,2,5,17
429,5,1,0
236,6,4,0
365,4,0,0
40,7,3,0
13,5,0,0
480,1,5,245
111,3,7,54
457,6,1,0
7,3,1,0
349,3,2,10
462,3,7,42
645,7,0,0
385,7,7,7
599,7,1,0
637,5,0,0
496,4,5,131
97,6,1,0
154,6,6,11
269,6,2,0
137,5,1,0
591,5,1,0
232,6,2,0
533,5,3,9
352,5,0,0
427,5,6,87
214,5,4,16
473,3,3,82
112,4,4,17
242,1,7,27
337,6,7,21
575,2,7,142
231,2,4,21
157,5,7,14
284,5,1,0
234,4,3,29
518,7,7,0
115,5,1,6
711,7,7,0
321,4,1,0
370,6,7,0
62,7,5,6
316,7,5,0
498,4,0,22
570,1,6,177
302,2,0,0
710,3,7,43
148,2,7,0
695,5,1,0
704,4,3,225
371,7,1,0
552,5,5,184
274,7,1,0
171,7,1,0
253,4,2,0
436,7,5,0
679,3,1,0
368,4,0,0
557,3,3,42
451,5,5,33
255,1,0,5
627,3,2,19
339,3,0,0
384,5,3,48
326,0,6,83
576,3,0,10
721,3,7,95
467,2,5,0
198,6,0,0
53,1,1,0
142,6,4,13
154,2,2,25
69,2,6,1409
177,2,4,0
218,5,6,8
524,7,2,0
679,7,1,0
352,2,5,125
461,0,1,0
597,2,3,105
16,6,7,3
657,6,3,0
541,0,4,49
541,0,0,9
439,3,4,8
260,3,5,103
685,2,3,214
578,0,6,237
441,0,7,13
720,7,6,23
478,1,5,318
584,4,6,17
349,0,0,6
115,6,6,20
467,6,5,13
185,7,4,0
392,1,5,0
370,3,7,0
699,0,2,69
92,1,1,0
344,6,7,0
253,7,3,0
688,1,6,66
287,0,2,75
465,4,2,0
543,3,4,111
99,0,0,10
346,0,0,0
678,3,0,0
648,3,6,133
81,0,1,4
248,5,3,5
51,3,6,9
473,5,3,0
93,1,1,19
598,7,5,10
193,0,7,33
392,0,7,11
416,0,2,0
609,0,3,0
612,0,7,11
509,3,0,0
304,4,6,30
163,4,5,307
633,3,7,0
483,7,5,22
465,6,0,0
39,5,0,0
298,0,0,0
546,2,0,0
222,1,5,5
36,6,4,18
196,0,5,28
234,6,4,13
140,1,1,4
309,1,7,49
613,1,7,57
33,1,0,0
74,3,5,28
212,1,5,174
397,0,6,53
265,2,0,0
119,3,2,0
183,3,3,24
731,0,4,104
46,2,1,0
67,0,4,265
698,6,7,99
60,6,5,9
162,5,1,0
397,0,0,0
160,2,0,4
152,2,5,18
234,1,4,8
236,5,4,8
367,4,5,7
723,7,3,14
27,0,5,3
711,1,7,13
79,4,1,0
658,3,4,20
579,0,3,78
109,5,0,0
316,3,5,97
35,0,7,462
35,6,2,0
597,6,4,17
74,2,0,0
671,1,4,31
552,3,0,16
472,3,2,8
717,4,7,35
57,0,5,177
105,5,7,0
154,7,1,0
77,4,1,0
140,3,2,11
710,6,4,13
584,6,0,0
468,7,6,8
191,7,7,4
415,2,3,12
553,1,6,277
584,3,6,17
97,7,5,4
97,3,0,0
4,1,1,0
289,2,7,43
399,1,1,7
94,0,4,41
709,5,0,0
457,3,3,27
456,7,0,0
64,3,0,0
559,2,0,0
570,6,4,10
219,6,7,8
455,1,5,91
473,0,4,77
463,7,3,8
244,1,2,5
264,0,7,75
188,6,5,7
465,7,6,0
304,2,3,89
694,6,5,95
464,3,4,0
35,5,3,11
235,7,4,0
475,1,6,199
707,7,2,0
159,5,2,32
608,7,1,0
270,6,4,0
547,2,6,224
444,5,3,0
244,1,6,14
508,5,6,23
291,7,2,0
566,1,6,116
235,5,4,8
234,7,0,0
97,1,6,6
536,2,1,0
554,3,0,0
431,4,0,12
150,5,7,0
81,1,7,136
151,4,7,4
255,6,1,0
201,6,6,0
536,4,3,9
592,6,4,0
207,3,6,48
545,2,7,129
148,3,4,0
301,5,0,0
161,3,2,11
92,1,6,114
53,4,1,0
410,6,5,12
536,5,6,0
350,4,3,37
52,3,2,0
51,0,4,0
61,5,1,3
513,7,1,0
25,2,3,9
352,6,4,21
307,6,2,6
94,4,4,28
498,2,7,86
305,2,1,6
354,2,3,146
461,3,6,56
152,2,0,23
666,3,1,20
542,6,1,0
601,1,2,110
667,1,7,216
45,5,7,20
416,0,1,0
343,5,2,0
562,7,5,0
356,3,1,17
474,4,3,27
427,3,5,180
3,0,7,3
479,0,1,13
138,7,7,11
476,5,7,48
352,7,6,0
168,2,2,19
484,2,3,95
289,1,6,79
213,7,0,0
347,6,0,0
334,5,6,170
387,4,1,7
314,1,6,263
577,3,6,914
631,3,1,0
523,1,3,85
340,5,6,6
692,1,2,0
684,5,2,0
21,1,5,145
721,6,1,0
261,3,2,9
460,1,1,21
29,3,5,0
439,2,4,20
225,1,5,0
534,7,6,25
473,6,7,21
346,3,6,0
41,3,6,706
35,1,5,708
296,4,3,74
664,1,0,0
560,4,1,0
468,3,2,13
79,2,5,6
711,0,4,13
70,1,4,111
460,5,7,42
104,5,4,4
166,2,2,7
56,2,7,66
618,5,0,0
313,2,5,164
324,3,2,20
355,5,3,17
177,4,5,0
339,1,4,17
234,4,7,47
668,7,5,31
198,4,1,0
368,2,5,0
142,3,4,70
568,0,0,10
549,7,6,9
408,2,3,188
355,7,6,6
125,4,0,0
722,7,4,73
418,5,4,0
470,6,6,8
330,2,0,0
15,4,0,0
97,0,1,4
56,1,7,54
42,2,3,263
334,4,3,67
205,7,0,0
721,3,0,0
540,6,4,9
388,5,3,18
725,0,0,95
5,4,5,0
498,3,1,14
277,1,5,9
90,2,7,69
652,5,7,102
695,7,4,12
350,0,7,87
118,1,5,40
102,1,4,0
544,7,0,0
693,3,5,214
116,0,7,27
157,3,2,7
721,4,1,236
216,4,0,0
47,3,0,0
423,3,1,0
497,3,4,137
273,2,2,0
309,6,7,43
218,2,1,0
592,5,7,88
263,4,1,5
610,7,7,0
174,3,4,0
548,3,4,184
79,1,5,0
342,3,2,10
337,5,2,0
672,3,5,683
661,2,6,447
497,2,0,0
490,0,1,0
232,6,3,0
491,4,7,0
97,1,2,20
81,4,7,148
303,1,4,55
473,7,1,0
657,4,3,12
595,2,5,210
722,2,7,191
706,2,7,69
132,0,4,63
566,0,7,126
105,7,4,23
415,5,0,0
458,4,6,42
626,7,4,0
196,3,6,12
713,5,1,0
56,1,6,6
30,7,4,0
698,2,5,246
103,6,5,0
558,1,7,16
215,3,6,85
439,0,6,8
5,0,1,0
542,2,1,0
452,4,1,8
284,6,7,14
129,1,5,292
127,0,0,0
33,2,4,326
187,6,4,12
102,4,4,0
222,6,6,0
344,3,6,17
131,2,6,285
467,7,2,0
73,7,4,0
611,3,3,0
119,5,7,17
88,2,6,297
114,7,7,6
29,4,7,9
176,3,4,0
351,3,4,108
272,1,0,0
562,3,0,0
651,2,3,122
337,4,7,75
163,7,7,18
714,4,3,13
361,1,4,148
513,4,4,0
563,2,6,0
710,6,6,0
234,4,2,0
555,7,1,0
568,6,0,0
435,3,7,53
428,4,0,0
69,1,7,259
100,6,0,0
48,5,4,15
158,0,1,4
668,0,2,12
294,6,4,0
462,5,6,0
543,4,7,175
492,6,4,28
209,0,5,61
264,2,0,0
593,3,0,0
239,7,2,0
694,7,5,21
148,6,3,0
711,1,4,0
417,5,4,0
688,1,1,0
127,4,6,0
449,5,6,53
160,4,7,279
590,3,1,10
282,5,7,29
605,1,3,121
253,4,3,17
509,0,2,9
319,4,2,6
467,0,3,8
346,0,1,0
131,0,7,87
679,2,7,0
296,1,6,6
108,3,4,0
659,1,5,0
533,7,0,0
460,7,4,27
604,0,7,103
80,7,4,0
600,7,6,64
717,5,4,13
490,6,7,0
535,3,1,0
202,3,3,8
479,6,5,27
730,2,2,14
654,3,7,51
139,1,6,980
295,1,3,0
470,2,4,483
64,7,4,12
533,0,7,80
506,4,4,85
246,3,2,0
117,7,1,0
442,6,7,0
722,1,0,0
249,5,1,0
11,3,0,0
703,7,0,0
592,4,5,132
246,5,0,0
721,0,3,222
396,0,5,7
477,5,7,21
232,1,3,68
159,2,4,98
349,2,4,114
65,1,1,12
475,6,5,13
339,0,1,17
449,3,7,8
632,7,5,0
417,5,1,0
58,0,5,130
639,0,7,37
718,6,5,13
167,2,2,30
381,3,2,11
84,1,3,322
372,3,0,0
268,7,7,0
252,7,0,0
299,0,4,0
629,2,3,97
507,0,0,0
395,3,3,0
90,7,5,12
245,4,0,0
100,5,0,0
697,5,5,125
2,1,3,3
447,2,3,33
52,3,1,0
226,4,1,0
11,6,6,11
157,3,5,220
118,2,5,50
27,0,3,0
64,5,0,0
335,1,6,675
169,4,4,53
102,7,6,23
677,6,2,0
154,4,6,77
669,1,2,90
247,3,7,0
81,3,5,35
647,1,5,134
571,1,7,110
506,4,1,0
252,2,1,0
420,0,2,24
623,6,0,0
462,3,1,0
726,2,1,23
650,6,4,39
359,3,6,497
655,4,5,39
25,3,4,32
166,3,6,1130
403,7,1,0
395,0,0,0
542,2,0,9
125,3,7,0
15,5,6,46
297,3,1,0
535,4,5,9
547,5,2,9
263,3,7,80
269,6,4,0
695,1,3,193
471,3,1,34
640,4,6,78
601,4,5,185
550,4,3,80
362,3,1,0
642,3,2,30
449,6,3,0
359,6,7,33
497,5,4,14
533,2,6,111
265,7,3,0
624,2,4,134
722,3,4,200
580,0,5,27
146,7,1,0
444,4,1,0
382,2,3,210
579,3,0,0
246,1,0,0
261,7,7,9
186,5,5,24
158,7,6,4
472,1,4,125
488,2,1,0
77,7,3,0
231,6,2,5
354,6,2,6
224,2,5,5
476,7,7,0
577,2,5,450
662,1,2,133
651,7,5,31
376,7,4,0
353,5,2,0
723,6,2,0
389,2,1,0
351,6,3,0
234,0,2,13
342,1,2,17
663,6,5,31
284,1,0,5
619,2,0,0
647,3,5,157
322,2,2,0
299,7,1,0
346,6,6,0
373,5,5,85
277,3,2,9
356,2,7,60
623,5,7,57
511,2,3,15
637,2,4,19
312,2,7,71
138,6,7,24
436,6,1,0
538,2,2,0
246,5,4,0
538,0,7,0
195,1,2,12
546,4,1,49
119,7,2,0
274,6,1,0
710,0,1,0
69,6,0,0
346,0,5,0
242,3,7,22
33,2,1,0
458,4,7,69
608,3,2,0
443,5,6,0
55,7,1,0
491,5,7,0
75,0,4,0
551,7,0,0
526,3,0,0
266,0,6,52
670,6,2,20
721,6,2,0
31,5,1,0
720,2,5,340
487,6,7,28
606,4,3,103
704,7,1,0
211,3,5,496
158,1,3,77
260,3,0,0
501,7,1,0
35,2,1,9
219,6,2,0
41,5,6,218
591,5,4,17
530,5,6,65
323,3,0,0
603,5,5,75
270,0,2,0
507,7,0,0
611,2,4,11
70,0,0,12
84,0,5,452
655,3,4,39
571,6,6,10
189,0,6,24
157,1,5,77
157,0,3,73
518,5,4,47
643,0,4,37
91,5,6,411
517,2,3,76
145,5,2,18
246,0,2,0
544,3,6,209
185,2,0,0
125,3,2,0
429,7,3,7
192,7,7,5
281,2,4,14
147,3,3,7
142,4,7,31
636,7,2,0
46,0,2,11
317,5,7,20
523,1,0,29
291,7,7,0
442,4,2,0
133,6,7,42
358,5,7,27
542,0,1,0
553,3,5,410
617,6,2,0
446,1,0,0
330,6,2,0
449,0,5,40
466,3,4,0
343,5,1,0
598,5,3,17
706,2,4,147
476,7,2,0
682,3,7,12
461,1,1,13
377,2,0,7
232,7,2,0
278,7,6,32
543,7,5,0
331,5,0,0
374,6,7,11
332,5,2,16
731,0,3,59
528,3,5,584
375,4,3,68
137,0,3,98
719,0,3,350
522,0,2,91
691,0,5,0
115,6,7,13
374,3,7,28
403,3,3,60
68,0,1,6
424,6,2,0
663,6,6,12
290,0,0,0
457,2,0,0
160,1,2,69
603,4,3,75
676,2,0,0
132,3,0,11
631,4,7,0
577,2,3,166
470,6,1,0
356,4,0,6
588,7,5,0
296,4,7,0
548,2,4,240
274,1,1,0
333,7,3,10
482,7,7,8
568,5,3,10
65,4,1,51
390,2,4,11
22,2,3,106
286,4,3,93
116,0,5,145
38,5,1,0
161,5,4,44
331,3,6,109
220,0,4,21
720,6,4,0
72,3,4,26
539,5,7,0
574,0,7,352
372,2,4,22
379,7,0,0
611,7,7,0
333,4,6,238
271,0,2,0
356,1,4,87
440,2,5,0
241,5,1,0
569,6,0,0
640,6,2,0
494,2,7,86
337,4,4,60
51,0,3,9
220,2,3,8
329,4,1,32
260,4,7,22
547,2,0,0
379,7,6,11
58,1,5,681
658,6,4,12
136,4,4,48
421,1,4,19
686,7,1,0
324,2,1,0
189,4,2,0
43,4,3,72
719,3,7,91
358,2,6,1254
494,2,1,0
430,7,6,0
671,0,2,12
404,1,1,23
6,0,6,0
695,6,7,74
575,0,5,722
537,1,2,0
591,2,4,98
349,3,6,37
291,3,6,0
305,3,7,43
529,2,0,0
207,2,2,16
170,7,5,0
380,0,4,103
570,0,6,219
575,4,1,10
383,7,5,7
17,7,7,3
21,2,4,22
326,7,0,0
406,6,3,7
668,6,0,0
291,0,6,0
451,2,0,8
137,3,2,0
190,3,1,7
440,0,3,20
602,5,4,103
389,4,0,0
219,6,6,0
613,6,5,36
326,3,2,16
62,2,0,0
615,5,0,0
278,5,5,9
343,1,4,0
563,3,6,52
476,1,7,117
646,2,0,0
136,2,3,42
50,7,1,0
286,1,0,0
263,5,7,53
496,7,7,14
652,6,1,0
466,4,4,0
581,4,7,54
1,0,1,0
148,6,6,0
60,7,3,6
23,1,7,22
638,4,7,49
228,6,5,8
92,5,2,6
52,1,2,0
255,2,5,84
156,4,3,4
120,7,7,11
423,2,5,113
118,6,6,4
541,3,3,89
14,4,0,0
157,3,4,110
280,1,1,0
243,0,7,5
486,5,6,8
726,2,2,635
202,3,0,0
69,1,2,36
336,7,5,0
415,7,3,19
51,7,0,0
692,1,3,0
698,4,4,43
699,7,5,22
128,0,2,31
17,4,1,24
383,0,7,220
44,2,2,23
522,0,1,9
410,1,4,82
30,4,5,3
321,5,5,10
661,5,3,12
48,5,2,12
730,0,0,36
251,2,1,0
295,7,5,6
150,2,5,4
354,7,6,10
619,1,4,28
331,1,1,0
282,1,7,38
307,1,7,34
311,6,4,19
151,6,3,0
269,1,5,29
627,7,4,30
144,4,7,7
629,4,1,0
594,5,7,105
250,6,2,0
90,3,5,132
170,3,0,0
137,6,0,0
72,3,0,0
662,5,4,20
635,7,0,0
301,4,6,9
340,2,2,27
661,1,1,12
157,0,1,4
314,3,5,129
623,6,6,28
436,3,0,0
542,7,4,0
260,0,6,80
276,2,6,18
13,2,6,159
324,3,7,0
355,3,7,48
24,2,7,14
251,1,0,0
696,2,4,303
0,6,1,0
683,1,5,12
300,6,4,19
282,2,7,61
726,4,1,141
655,3,6,20
337,2,6,249
31,2,1,0
503,1,1,22
181,7,1,0
393,4,1,7
5,3,4,0
465,2,3,8
556,1,3,94
194,2,7,61
131,6,7,11
631,5,5,11
344,5,0,0
367,0,6,7
657,0,1,0
376,1,0,7
101,7,7,0
51,6,0,0
254,1,0,9
54,4,1,0
550,1,0,15
618,7,5,11
374,5,3,0
111,7,0,0
164,7,4,4
345,4,5,0
696,3,4,350
279,4,4,18
135,2,6,205
699,3,4,99
666,4,3,184
166,0,6,2154
92,0,7,123
476,2,7,77
122,0,2,21
579,7,1,0
533,2,5,31
124,2,7,0
558,0,3,42
327,0,2,32
388,5,5,18
627,5,3,11
667,0,6,267
255,3,4,27
145,0,3,23
632,1,0,0
500,3,2,14
722,3,2,82
245,2,1,0
306,3,4,74
88,7,3,4
550,3,5,670
596,2,3,149
390,0,1,0
169,6,2,4
591,6,3,0
674,3,4,86
41,3,0,3
262,1,0,5
368,6,3,0
529,1,3,71
374,0,5,131
712,0,1,13
513,6,7,0
723,3,2,36
181,0,6,19
645,1,0,0
345,2,6,6
135,0,2,98
545,2,1,0
96,7,0,0
304,4,4,40
94,1,0,0
524,4,4,91
13,7,2,0
421,3,6,24
84,4,4,73
662,6,1,0
297,1,1,0
104,7,2,0
714,2,4,69
23,0,5,44
394,1,6,0
67,2,5,1255
44,0,6,1095
165,2,5,1105
658,2,4,12
686,3,2,0
335,0,6,859
150,2,1,0
508,6,2,0
2,2,2,3
632,5,2,0
652,4,2,12
655,6,3,0
675,2,3,161
153,1,5,183
412,4,3,51
92,2,6,227
531,5,2,25
42,0,1,14
336,5,5,98
63,1,5,286
349,7,2,0
422,3,1,12
532,3,3,49
64,2,2,45
519,3,7,129
727,3,4,1107
417,7,3,0
